,Unnamed: 0,srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
2492,531009,175.45.176.0,0,149.171.126.11,0,sctp,CON,0.493444,632,496,254,60,0,0,-,7684.762695,4020.719727,4,2,0,0,0,0,158,248,0,0,232.599719,0.0,1424225447,1424225447,164.481328,0.01,0.0,0.0,0.0,0,0,,, ,1,1,3,2,1,1,1,DoS,1
2493,531010,175.45.176.0,0,149.171.126.11,0,sctp,CON,0.493444,632,496,254,60,0,0,-,7684.762695,4020.719727,4,2,0,0,0,0,158,248,0,0,232.599719,0.0,1424225447,1424225447,164.481328,0.01,0.0,0.0,0.0,0,0,,, ,1,1,3,2,1,1,1,DoS,1
2494,531011,175.45.176.0,0,149.171.126.11,0,sctp,CON,0.493444,632,496,254,60,0,0,-,7684.762695,4020.719727,4,2,0,0,0,0,158,248,0,0,232.599719,0.0,1424225447,1424225447,164.481328,0.01,0.0,0.0,0.0,0,0,,, ,1,1,3,2,1,1,1,DoS,1
2495,532075,175.45.176.2,27990,149.171.126.13,6905,udp,INT,1e-05,2204,0,254,0,0,0,-,881600000.0,0.0,2,0,0,0,0,0,1102,0,0,0,0.0,0.0,1424225485,1424225485,0.01,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1
2496,532210,175.45.176.1,0,149.171.126.19,0,ospf,INT,58.684093,20128,0,254,0,0,0,-,2706.832275,0.0,74,0,0,0,0,0,272,0,0,0,895.507375,0.0,1424225430,1424225489,803.8915,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1
2497,532214,175.45.176.1,0,149.171.126.19,0,ospf,INT,58.684093,20128,0,254,0,0,0,-,2706.832275,0.0,74,0,0,0,0,0,272,0,0,0,895.507375,0.0,1424225430,1424225489,803.8915,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1
2498,532217,175.45.176.1,0,149.171.126.19,0,ospf,INT,58.684093,20128,0,254,0,0,0,-,2706.832275,0.0,74,0,0,0,0,0,272,0,0,0,895.507375,0.0,1424225430,1424225489,803.8915,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1
2499,532414,175.45.176.0,25683,149.171.126.10,25,tcp,FIN,2.744519,2668,1870,254,252,7,8,smtp,7389.272949,5179.77832,20,20,255,255,2363857756,4234857151,133,94,0,0,7660.204685,192.725172,1424225493,1424225496,144.448363,139.645109,0.177428,0.090446,0.086982,0,1,,, ,1,1,1,2,1,1,1,DoS,1
2500,532415,175.45.176.0,32053,149.171.126.16,80,tcp,FIN,0.648369,1354,268,254,252,2,1,http,15040.81738,2763.858154,10,6,255,255,2965209487,2310038301,135,45,1,0,3351.086864,165.485172,1424225495,1424225496,65.808889,111.670602,0.179581,0.090008,0.089573,0,1,1.0,, ,1,1,1,2,1,1,1,DoS,1
2501,532718,175.45.176.1,3416,149.171.126.11,80,tcp,FIN,1.850224,131282,870,254,252,49,1,http,562180.5625,3575.783203,104,20,255,255,1979273865,2451160125,1262,44,1,0,1810.63979,112.840914,1424225504,1424225506,16.702243,91.864898,0.160784,0.104782,0.056002,0,1,1.0,, ,3,3,1,2,1,1,3,DoS,1
2502,532823,175.45.176.2,31493,149.171.126.19,8088,tcp,FIN,0.527204,9624,268,254,252,5,1,-,136918.5469,3399.063965,16,6,255,255,3834166689,1852006648,602,45,0,0,2359.631196,122.775703,1424225510,1424225510,36.188142,83.871,0.192269,0.107841,0.084428,0,1,,, ,1,1,1,1,1,1,1,DoS,1
2503,533611,175.45.176.1,30074,149.171.126.14,80,tcp,FIN,1.465315,1002,60601,62,252,2,23,http,5132.002441,324495.4063,16,52,255,255,3015412679,775844422,63,1165,1,29015,6035.959094,4072.578443,1424225535,1424225536,97.687666,28.064281,0.128135,0.061483,0.066652,0,1,1.0,, ,2,1,1,2,2,1,1,DoS,1
2504,533829,175.45.176.3,32883,149.171.126.10,53,tcp,FIN,0.813649,518,354,254,252,2,1,dns,4591.660645,3047.997314,10,8,255,255,712847366,2432407121,52,44,0,0,6031.456702,141.092828,1424225541,1424225542,85.230778,105.66957,0.13154,0.073959,0.057581,0,1,,, ,1,1,1,6,1,1,1,DoS,1
2505,534067,175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,DoS,1
2506,534070,175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,DoS,1
2507,534105,175.45.176.1,0,149.171.126.19,0,ospf,REQ,58.422138,15232,0,254,0,0,0,-,2048.538574,0.0,56,0,0,0,0,0,272,0,0,0,1248.91725,0.0,1424225491,1424225550,1082.539125,0.0,0.0,0.0,0.0,0,6,,, ,1,1,6,3,1,1,2,DoS,1
2508,534145,175.45.176.3,29645,149.171.126.13,53,tcp,FIN,1.379977,518,268,254,252,2,1,dns,2707.291504,1298.572388,10,6,255,255,806327513,2141265202,52,45,0,0,12010.15512,495.437406,1424225551,1424225552,153.212222,263.960188,0.097977,0.060168,0.037809,0,1,,, ,1,1,1,4,1,1,1,DoS,1
2509,534282,175.45.176.2,12879,149.171.126.10,3217,udp,INT,6e-06,2582,0,254,0,0,0,-,1721333248.0,0.0,2,0,0,0,0,0,1291,0,0,0,0.0,0.0,1424225555,1424225555,0.006,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,1,1,1,1,DoS,1
2510,534862,175.45.176.0,12650,149.171.126.16,808,tcp,FIN,0.444192,2718,268,254,252,2,1,-,44071.03125,4034.291504,10,6,255,255,3541616382,3055028983,272,45,0,0,2759.501059,127.503258,1424225572,1424225572,49.248333,79.976602,0.117666,0.044307,0.073359,0,1,,, ,1,1,1,11,1,1,1,DoS,1
2511,536140,175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,DoS,1
2512,536149,175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,DoS,1
2513,536157,175.45.176.1,0,149.171.126.19,0,ospf,REQ,59.405674,19040,0,254,0,0,0,-,2527.435303,0.0,70,0,0,0,0,0,272,0,0,0,1011.991125,0.0,1424225552,1424225611,874.671563,0.0,0.0,0.0,0.0,0,6,,, ,1,1,4,3,1,1,1,DoS,1
2514,536394,175.45.176.3,17380,149.171.126.13,25,tcp,FIN,2.53638,2709,1794,62,252,8,8,smtp,8156.506348,5402.975586,22,22,255,255,3097485549,1106192161,123,82,0,0,5893.376238,155.448859,1424225616,1424225619,120.733432,114.860047,0.18671,0.124315,0.062395,0,1,,, ,2,1,2,3,1,1,1,DoS,1
2515,536527,175.45.176.2,40177,149.171.126.18,8008,tcp,FIN,1.103606,1152,268,62,252,2,1,-,7517.175781,1623.767944,10,6,255,255,3054267683,1976242747,115,45,0,0,7006.355202,347.989438,1424225623,1424225624,115.826333,205.267594,0.155089,0.077259,0.07783,0,1,,, ,1,1,1,1,1,1,1,DoS,1
2516,536701,175.45.176.1,59364,149.171.126.14,80,tcp,FIN,1.284734,830,354,254,252,2,1,http,4651.546387,1930.360718,10,8,255,255,4062719891,2748327253,83,44,1,0,8371.760596,261.247141,1424225627,1424225628,142.686667,173.455281,0.153767,0.070539,0.083228,0,1,1.0,, ,4,1,1,2,1,1,1,DoS,1
2517,536830,175.45.176.1,53036,149.171.126.13,80,tcp,FIN,1.311934,794,5020,62,252,2,3,http,4359.975586,27550.16602,10,10,255,255,2350868661,1475087690,79,502,1,2068,8129.766515,11019.66565,1424225630,1424225632,145.770444,132.506111,0.181313,0.070965,0.110348,0,1,1.0,, ,2,1,1,3,2,1,1,DoS,1
2518,537956,175.45.176.3,30474,149.171.126.13,139,tcp,FIN,0.829014,1068,760,254,252,3,2,-,9447.367188,6417.261719,12,8,255,255,898356482,3421148067,89,95,0,0,3609.455915,129.215172,1424225665,1424225666,66.784274,106.78,0.18278,0.081548,0.101232,0,1,,, ,2,1,1,2,1,1,1,DoS,1
2519,538136,175.45.176.1,31457,149.171.126.14,80,tcp,FIN,1.012934,808,1062,62,252,2,2,http,5749.634277,7345.0,10,8,255,255,419279243,3233939304,81,133,1,124,6134.171335,224.881078,1424225671,1424225672,112.548222,117.31957,0.290456,0.190878,0.099578,0,1,1.0,, ,3,1,1,4,2,1,1,DoS,1
2520,538558,175.45.176.1,65317,149.171.126.11,88,udp,INT,9e-06,610,0,254,0,0,0,-,271111104.0,0.0,2,0,0,0,0,0,305,0,0,0,0.0,0.0,1424225685,1424225685,0.009,0.0,0.0,0.0,0.0,0,2,,, ,8,1,1,1,1,1,3,DoS,1
2521,538891,175.45.176.0,11837,149.171.126.13,138,udp,INT,1e-05,1242,0,254,0,0,0,-,496800000.0,0.0,2,0,0,0,0,0,621,0,0,0,0.0,0.0,1424225698,1424225698,0.01,0.0,0.0,0.0,0.0,0,2,,, ,2,2,1,2,1,1,1,DoS,1
2522,540018,175.45.176.3,54699,149.171.126.14,631,tcp,FIN,1.107313,1260,354,62,252,2,1,http,8192.805664,2239.655762,10,8,255,255,2880880704,1734266557,126,44,1,0,6760.213519,287.642812,1424225740,1424225741,121.035111,150.176281,0.157672,0.056071,0.101601,0,1,1.0,, ,1,1,1,1,1,1,1,DoS,1
2523,541011,175.45.176.3,20074,149.171.126.10,80,tcp,FIN,0.787883,782,1282,62,252,2,2,http,7148.269531,11392.55469,10,8,255,255,1100995408,3074718881,78,160,1,237,4259.302413,143.637625,1424225777,1424225778,87.542556,95.441289,0.220132,0.119175,0.100957,0,1,1.0,, ,1,1,1,1,1,1,1,DoS,1
2524,541080,175.45.176.1,0,149.171.126.14,0,sctp,INT,1.4e-05,104,0,254,0,0,0,-,29714286.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424225782,1424225782,0.014,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1
2525,541102,175.45.176.1,0,149.171.126.14,0,sctp,INT,1.4e-05,104,0,254,0,0,0,-,29714286.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424225782,1424225782,0.014,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1
2526,541105,175.45.176.1,0,149.171.126.14,0,sctp,INT,1.4e-05,104,0,254,0,0,0,-,29714286.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424225782,1424225782,0.014,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1
2527,541106,175.45.176.1,0,149.171.126.14,0,sctp,INT,1.4e-05,104,0,254,0,0,0,-,29714286.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424225782,1424225782,0.014,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1
2528,541117,175.45.176.1,0,149.171.126.14,0,sctp,INT,1.4e-05,104,0,254,0,0,0,-,29714286.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424225782,1424225782,0.014,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1
2529,541434,175.45.176.3,33146,149.171.126.12,25,tcp,FIN,3.522234,69580,2032,254,252,32,8,smtp,155778.4063,4451.720215,70,28,255,255,806414546,1373421295,994,73,0,0,5228.539023,226.244438,1424225794,1424225797,51.046872,123.361219,0.248712,0.173423,0.075289,0,1,,, ,1,1,1,1,1,1,1,DoS,1
2530,541462,175.45.176.2,0,149.171.126.18,0,ospf,INT,22.04829,1280,0,254,0,0,0,-,441.213348,0.0,20,0,0,0,0,0,64,0,0,0,1438.506125,0.0,1424225776,1424225798,1160.436375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,DoS,1
2531,541464,175.45.176.2,0,149.171.126.18,0,ospf,INT,22.04829,1280,0,254,0,0,0,-,441.213348,0.0,20,0,0,0,0,0,64,0,0,0,1438.506125,0.0,1424225776,1424225798,1160.436375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,DoS,1
2532,541465,175.45.176.2,0,149.171.126.18,0,ospf,INT,22.04829,1280,0,254,0,0,0,-,441.213348,0.0,20,0,0,0,0,0,64,0,0,0,1438.506125,0.0,1424225776,1424225798,1160.436375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,DoS,1
2533,541469,175.45.176.2,0,149.171.126.18,0,ospf,INT,22.04829,1280,0,254,0,0,0,-,441.213348,0.0,20,0,0,0,0,0,64,0,0,0,1438.506125,0.0,1424225776,1424225798,1160.436375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,DoS,1
2534,541473,175.45.176.2,0,149.171.126.18,0,ospf,INT,22.04829,1280,0,254,0,0,0,-,441.213348,0.0,20,0,0,0,0,0,64,0,0,0,1438.506125,0.0,1424225776,1424225798,1160.436375,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,DoS,1
2535,542163,175.45.176.0,37986,149.171.126.16,25,tcp,FIN,11.821649,18769,2110,62,252,13,8,smtp,12367.81836,1369.013794,38,24,255,255,2767316459,1833550189,494,88,0,0,38158.98623,1416.536375,1424225811,1424225823,319.476972,508.067437,0.23267,0.136091,0.096579,0,1,,, ,1,1,1,2,1,1,1,DoS,1
2536,542530,175.45.176.1,0,149.171.126.17,0,gre,INT,8e-06,156,0,254,0,0,0,-,78000000.0,0.0,2,0,0,0,0,0,78,0,0,0,0.0,0.0,1424225840,1424225840,0.008,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,3,1,1,4,DoS,1
2537,542531,175.45.176.1,0,149.171.126.17,0,gre,INT,8e-06,156,0,254,0,0,0,-,78000000.0,0.0,2,0,0,0,0,0,78,0,0,0,0.0,0.0,1424225840,1424225840,0.008,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,3,1,1,4,DoS,1
2538,542534,175.45.176.1,0,149.171.126.17,0,gre,INT,8e-06,156,0,254,0,0,0,-,78000000.0,0.0,2,0,0,0,0,0,78,0,0,0,0.0,0.0,1424225840,1424225840,0.008,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,3,1,1,4,DoS,1
2539,542535,175.45.176.1,0,149.171.126.17,0,gre,INT,8e-06,156,0,254,0,0,0,-,78000000.0,0.0,2,0,0,0,0,0,78,0,0,0,0.0,0.0,1424225840,1424225840,0.008,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,3,1,1,4,DoS,1
2540,542536,175.45.176.1,0,149.171.126.17,0,gre,INT,8e-06,156,0,254,0,0,0,-,78000000.0,0.0,2,0,0,0,0,0,78,0,0,0,0.0,0.0,1424225840,1424225840,0.008,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,3,1,1,4,DoS,1
2541,542538,175.45.176.1,0,149.171.126.17,0,gre,INT,8e-06,156,0,254,0,0,0,-,78000000.0,0.0,2,0,0,0,0,0,78,0,0,0,0.0,0.0,1424225840,1424225840,0.008,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,3,1,1,4,DoS,1
2542,542542,175.45.176.1,0,149.171.126.17,0,gre,INT,8e-06,156,0,254,0,0,0,-,78000000.0,0.0,2,0,0,0,0,0,78,0,0,0,0.0,0.0,1424225840,1424225840,0.008,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,3,1,1,4,DoS,1
2543,542565,175.45.176.1,0,149.171.126.17,0,gre,INT,8e-06,156,0,254,0,0,0,-,78000000.0,0.0,2,0,0,0,0,0,78,0,0,0,0.0,0.0,1424225840,1424225840,0.008,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,3,1,1,4,DoS,1
2544,542652,175.45.176.1,25962,149.171.126.15,5555,tcp,FIN,1.167553,7142,354,254,252,4,1,-,45442.05078,2124.100586,14,8,255,255,1915578186,755456630,510,44,0,0,5872.674758,237.826328,1424225843,1424225844,86.548308,153.968578,0.190486,0.08977,0.100716,0,1,,, ,3,2,1,2,1,1,1,DoS,1
2545,542870,175.45.176.1,38594,149.171.126.13,110,tcp,FIN,2.999263,1302,79486,62,252,7,36,pop3,3350.15625,209227.3906,28,76,255,255,1004078624,3228567645,47,1046,0,0,6057.006354,3379.538892,1424225850,1424225853,111.083817,39.696542,0.121224,0.060984,0.06024,0,1,,, ,1,1,1,2,1,1,2,DoS,1
2546,542894,175.45.176.2,35142,149.171.126.19,5405,tcp,FIN,0.94571,9904,354,254,252,5,1,-,78544.16406,2622.368408,16,8,255,255,916097353,3382520529,619,44,0,0,4551.130823,177.979047,1424225853,1424225854,62.975268,117.57643,0.185522,0.122666,0.062856,0,1,,, ,1,1,1,1,1,1,1,DoS,1
2547,542911,175.45.176.0,40994,149.171.126.15,25,tcp,FIN,3.165994,9787,1708,254,252,10,8,smtp,23780.20898,4101.081543,26,20,255,255,1518065586,2242755756,376,85,0,0,7958.349042,228.285172,1424225851,1424225855,126.639761,163.397047,0.156116,0.0607,0.095416,0,1,,, ,1,1,1,2,1,1,1,DoS,1
2548,543840,175.45.176.2,44496,149.171.126.12,80,tcp,FIN,0.575803,766,1150,62,252,2,2,http,9586.612305,13990.89648,10,8,255,255,1898748777,3174947211,77,144,1,166,3832.934313,137.362281,1424225889,1424225889,63.978111,71.81443,0.120286,0.046001,0.074285,0,1,1.0,, ,2,1,1,1,1,1,1,DoS,1
2549,543964,175.45.176.1,68,149.171.126.11,67,udp,INT,4e-06,1152,0,254,0,0,0,dhcp,1152000000.0,0.0,2,0,0,0,0,0,576,0,0,0,0.0,0.0,1424225892,1424225892,0.004,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1
2550,544686,175.45.176.3,44288,149.171.126.18,80,tcp,FIN,0.481795,792,1014,62,252,2,2,http,11839.05957,14744.86035,10,8,255,255,183274435,3042321449,79,127,1,87,2935.010811,83.548414,1424225916,1424225916,53.532778,57.285145,0.155304,0.060208,0.095096,0,1,1.0,, ,1,1,1,1,1,1,1,DoS,1
2551,545035,175.45.176.3,18014,149.171.126.11,80,tcp,FIN,1.228413,614,354,254,252,2,1,http,3601.394775,2018.86499,10,8,255,255,1809405472,135201703,61,44,1,0,8985.549128,240.048594,1424225927,1424225928,134.496333,166.108281,0.135737,0.065652,0.070085,0,1,1.0,, ,1,4,2,1,1,1,1,DoS,1
2552,545134,175.45.176.3,39130,149.171.126.14,1581,tcp,FIN,1.19964,504,522,254,252,2,2,-,3027.574951,3134.273438,10,10,255,255,1436270313,2422419841,50,52,0,0,7382.962845,230.484859,1424225931,1424225932,133.293333,120.268445,0.195257,0.11655,0.078707,0,1,,, ,1,5,2,1,1,1,1,DoS,1
2553,545256,175.45.176.3,64738,149.171.126.14,1584,tcp,FIN,1.671854,2770,354,254,252,2,1,-,11929.27148,1483.383057,10,8,255,255,1744384785,259359566,277,44,0,0,10611.74649,387.18875,1424225934,1424225936,178.285778,225.372719,0.171671,0.094242,0.077429,0,1,,, ,2,2,2,2,1,1,1,DoS,1
2554,545409,175.45.176.3,0,149.171.126.19,0,ospf,INT,59.478535,21760,0,254,0,0,0,-,2890.185547,0.0,80,0,0,0,0,0,272,0,0,0,1035.923438,0.0,1424225882,1424225942,752.892875,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,DoS,1
2555,545411,175.45.176.3,0,149.171.126.19,0,ospf,INT,59.478535,21760,0,254,0,0,0,-,2890.185547,0.0,80,0,0,0,0,0,272,0,0,0,1035.923438,0.0,1424225882,1424225942,752.892875,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,DoS,1
2556,545417,175.45.176.3,0,149.171.126.19,0,ospf,INT,59.478535,21760,0,254,0,0,0,-,2890.185547,0.0,80,0,0,0,0,0,272,0,0,0,1035.923438,0.0,1424225882,1424225942,752.892875,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,DoS,1
2557,545426,175.45.176.3,0,149.171.126.19,0,ospf,INT,59.478535,21760,0,254,0,0,0,-,2890.185547,0.0,80,0,0,0,0,0,272,0,0,0,1035.923438,0.0,1424225882,1424225942,752.892875,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,DoS,1
2558,545427,175.45.176.3,0,149.171.126.19,0,ospf,INT,59.478535,21760,0,254,0,0,0,-,2890.185547,0.0,80,0,0,0,0,0,272,0,0,0,1035.923438,0.0,1424225882,1424225942,752.892875,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,DoS,1
2559,545436,175.45.176.3,0,149.171.126.19,0,ospf,INT,59.478535,21760,0,254,0,0,0,-,2890.185547,0.0,80,0,0,0,0,0,272,0,0,0,1035.923438,0.0,1424225882,1424225942,752.892875,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,DoS,1
2560,545514,175.45.176.1,0,149.171.126.15,0,ospf,INT,11.758444,900,0,254,0,0,0,-,581.709656,0.0,20,0,0,0,0,0,45,0,0,0,687.394563,0.0,1424225933,1424225945,618.8655,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1
2561,545521,175.45.176.1,0,149.171.126.15,0,ospf,INT,11.758444,900,0,254,0,0,0,-,581.709656,0.0,20,0,0,0,0,0,45,0,0,0,687.394563,0.0,1424225933,1424225945,618.8655,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1
2562,545523,175.45.176.1,0,149.171.126.15,0,ospf,INT,11.758444,900,0,254,0,0,0,-,581.709656,0.0,20,0,0,0,0,0,45,0,0,0,687.394563,0.0,1424225933,1424225945,618.8655,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1
2563,545528,175.45.176.1,0,149.171.126.15,0,ospf,INT,11.758444,900,0,254,0,0,0,-,581.709656,0.0,20,0,0,0,0,0,45,0,0,0,687.394563,0.0,1424225933,1424225945,618.8655,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1
2564,545530,175.45.176.1,0,149.171.126.15,0,ospf,INT,11.758444,900,0,254,0,0,0,-,581.709656,0.0,20,0,0,0,0,0,45,0,0,0,687.394563,0.0,1424225933,1424225945,618.8655,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1
2565,546074,175.45.176.2,3379,149.171.126.19,80,tcp,FIN,0.613244,832,1236,62,252,2,2,http,9770.988281,14115.09961,10,8,255,255,2991042898,410893002,83,155,1,199,3622.823434,113.720242,1424225963,1424225964,68.138222,79.12957,0.162445,0.058671,0.103774,0,1,1.0,, ,1,2,1,1,1,1,1,DoS,1
2566,546239,175.45.176.3,13663,149.171.126.15,3916,tcp,FIN,0.932214,1430,2272,254,252,4,3,-,11396.52441,17549.61719,14,10,255,255,2628825582,1225584090,102,227,0,0,3895.324981,143.295391,1424225968,1424225969,69.713769,95.072219,0.120788,0.076555,0.044233,0,1,,, ,1,1,1,1,1,1,1,DoS,1
2567,546416,175.45.176.3,53789,149.171.126.12,1718,tcp,FIN,0.465901,29126,354,254,252,11,1,-,482265.5625,5323.019531,28,8,255,255,3133410995,4152083221,1040,44,0,0,1185.16196,88.859047,1424225975,1424225976,13.648555,57.83643,0.11984,0.061036,0.058804,0,1,,, ,2,3,6,1,1,1,1,DoS,1
2568,546924,175.45.176.2,51457,149.171.126.10,80,tcp,FIN,0.678652,3202,268,254,252,2,1,http,33973.23047,2640.528564,10,6,255,255,3148134733,2237416351,320,45,1,0,3646.389731,172.514641,1424225994,1424225995,68.339222,116.243203,0.147485,0.097429,0.050056,0,1,1.0,, ,1,1,1,2,1,1,1,DoS,1
2569,547133,175.45.176.3,0,149.171.126.19,0,ospf,REQ,59.744881,18496,0,254,0,0,0,-,2440.242432,0.0,68,0,0,0,0,0,272,0,0,0,1010.908063,0.0,1424225943,1424226003,899.487062,0.0,0.0,0.0,0.0,0,6,,, ,1,1,1,1,1,1,1,DoS,1
2570,547137,175.45.176.3,0,149.171.126.19,0,ospf,REQ,59.744881,18496,0,254,0,0,0,-,2440.242432,0.0,68,0,0,0,0,0,272,0,0,0,1010.908063,0.0,1424225943,1424226003,899.487062,0.0,0.0,0.0,0.0,0,6,,, ,1,1,1,1,1,1,1,DoS,1
2571,547138,175.45.176.3,0,149.171.126.19,0,ospf,REQ,59.744881,18496,0,254,0,0,0,-,2440.242432,0.0,68,0,0,0,0,0,272,0,0,0,1010.908063,0.0,1424225943,1424226003,899.487062,0.0,0.0,0.0,0.0,0,6,,, ,1,1,1,1,1,1,1,DoS,1
2572,547139,175.45.176.3,0,149.171.126.19,0,ospf,REQ,59.744881,18496,0,254,0,0,0,-,2440.242432,0.0,68,0,0,0,0,0,272,0,0,0,1010.908063,0.0,1424225943,1424226003,899.487062,0.0,0.0,0.0,0.0,0,6,,, ,1,1,1,1,1,1,1,DoS,1
2573,547144,175.45.176.3,0,149.171.126.19,0,ospf,REQ,59.744881,18496,0,254,0,0,0,-,2440.242432,0.0,68,0,0,0,0,0,272,0,0,0,1010.908063,0.0,1424225943,1424226003,899.487062,0.0,0.0,0.0,0.0,0,6,,, ,1,1,1,1,1,1,1,DoS,1
2574,547176,175.45.176.3,0,149.171.126.19,0,ospf,REQ,59.744881,18496,0,254,0,0,0,-,2440.242432,0.0,68,0,0,0,0,0,272,0,0,0,1010.908063,0.0,1424225943,1424226003,899.487062,0.0,0.0,0.0,0.0,0,6,,, ,1,1,1,1,1,1,1,DoS,1
2575,547571,175.45.176.1,53033,149.171.126.14,80,tcp,FIN,2.408937,798,1006,62,252,2,2,http,2387.775146,3008.796143,10,10,255,255,19400974,2264683754,80,101,1,50,16155.75698,452.399313,1424226014,1424226017,267.558444,259.347781,0.134077,0.074801,0.059276,0,1,1.0,, ,6,1,1,2,2,1,1,DoS,1
2576,548416,175.45.176.1,4448,149.171.126.18,80,tcp,FIN,0.420722,956,1280,62,252,2,2,http,16371.85547,21296.72266,10,8,255,255,585554937,907031702,96,160,1,216,2639.80658,77.712766,1424226045,1424226045,46.746889,50.237285,0.047486,0.021375,0.026111,0,1,1.0,, ,2,1,1,1,1,1,1,DoS,1
2577,548678,175.45.176.3,0,149.171.126.19,0,ospf,REQ,47.991306,14688,0,254,0,0,0,-,2403.101807,0.0,54,0,0,0,0,0,272,0,0,0,1150.92525,0.0,1424226006,1424226054,950.841875,0.0,0.0,0.0,0.0,0,6,,, ,1,1,1,1,1,1,1,DoS,1
